0,1,2,3,4,5,6,7,1,2,3,4,5
0416250,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,組合語言與系統程式,物聯網應用設計與實作,數位訊號處理概論,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺
0416251,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位遊戲與學習,電腦視覺,高等UNIX程式設計,虛擬實境與擴增實境,電腦動畫與特效
0416252,資料庫系統概論,密碼學概論,人工智慧概論,無線網路概論,競技程式設計(一),訊號與系統,影像處理概論,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺,電腦動畫與特效
0416256,資料庫系統概論,人工智慧概論,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416257,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416301,無線網路概論,網路通訊原理,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺
0416302,資料庫系統概論,無線網路概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺
0416303,資料庫系統概論,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416304,無線網路概論,網路通訊原理,密碼學概論,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境
0416305,資料庫系統概論,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,高等UNIX程式設計
0416306,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境
0416307,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺
0416308,資料庫系統概論,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,物聯網應用設計與實作,數值方法,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺
0416309,資料庫系統概論,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺
0416310,資料庫系統概論,人工智慧概論,網路通訊原理,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416311,資料庫系統概論,無線網路概論,網路通訊原理,人工智慧概論,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效
0416312,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,訊號與系統,組合語言與系統程式,影像處理概論,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺
0416313,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺,高等UNIX程式設計
0416314,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,無線網路,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效,高等UNIX程式設計
0416315,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,數值方法,組合語言與系統程式,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺
0416316,資料庫系統概論,網路通訊原理,人工智慧概論,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416317,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,訊號與系統,無線網路概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416320,資料庫系統概論,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,無線網路,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,高等UNIX程式設計
0416321,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦動畫與特效,電腦視覺
0416322,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416323,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,影像處理概論,無線網路,數位遊戲與學習,電腦動畫與特效,虛擬實境與擴增實境,電腦視覺
0416324,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,無線網路,數位遊戲與學習,電腦動畫與特效,電腦視覺,虛擬實境與擴增實境
0416325,資料庫系統概論,無線網路概論,人工智慧概論,競技程式設計(一),物聯網應用設計與實作,影像處理概論,數位訊號處理概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效
0416326,資料庫系統概論,人工智慧概論,電腦安全概論,競技程式設計(一),影像處理概論,組合語言與系統程式,數值方法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺
0416327,資料庫系統概論,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,無線網路,數位遊戲與學習,高等UNIX程式設計,虛擬實境與擴增實境,電腦視覺
0416328,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺
0416329,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0416330,資料庫系統概論,人工智慧概論,無線網路概論,競技程式設計(一),影像處理概論,物聯網應用設計與實作,數值方法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺
0416332,資料庫系統概論,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,影像處理概論,組合語言與系統程式,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0417034,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,電腦動畫與特效
0510001,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510002,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510003,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510004,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510005,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510007,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510008,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510009,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510011,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510019,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510021,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510022,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510025,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510029,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0510507,人工智慧概論,密碼學概論,網路通訊原理,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,高等UNIX程式設計,電腦視覺
0510532,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,競技程式設計(一),無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
0511030,資料庫系統概論,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,高等UNIX程式設計
